36547	2006	3	0	0	1	-99	34	-99	23	11	-99	-99	0	0	0	0	1	33	0	-99	12	13	53	56	1	1.44e+07	-99	-99	3000000	-99	0	-99	1	-99	0
42862	2004	0	0	0	1	-99	25	-99	24	1	-99	-99	0	0	0	0	0	-99	0	-99	12	-99	45	-99	1	2.20e+07	8080203	-99	4092848	-99	1	-99	1	-99	1
42862	2006	0	0	0	1	-99	27	-99	24	3	-99	-99	0	0	0	0	0	-99	1	-99	12	-99	47	-99	1	2.60e+07	-99	-99	-99	-99	0	-99	1	-99	1
45170	2004	4	0	0	-99	2	-99	11	-99	-99	0	11	0	0	1	0	0	-99	-99	0	-99	11	-99	57	2	8526767	-99	0	-99	767409.1	-99	0	-99	0	1
45170	2006	4	0	0	-99	0	-99	12	-99	-99	0	12	0	0	1	0	0	-99	-99	0	-99	11	-99	59	2	1.02e+07	-99	-99	-99	-99	-99	0	-99	2	1
47163	2004	4	1	0	1	-99	16	-99	16	0	-99	-99	0	0	0	0	0	-99	1	-99	12	-99	36	-99	1	1790621	1.28e+07	-99	5755568	-99	1	-99	1	-99	1
47163	2006	4	0	0	1	-99	18	-99	18	0	-99	-99	0	0	0	0	0	-99	1	-99	12	-99	38	-99	1	2500000	-99	-99	5400000	-99	1	-99	1	-99	1
47401	2004	1	0	1	1	1	18	3.5	18	0	0	3.5	0	0	0	0	0	16	1	0	8	11	41	42	2	2.85e+07	-99	367345.3	-99	511606	0	0	1	1	0
47401	2006	1	0	1	1	0	27	5.5	18	9	0	5.5	0	0	0	0	0	18	1	0	8	11	43	44	2	0	-99	-99	-99	-99	1	0	1	1	0
48498	2004	4	0	0	-99	1	-99	10	-99	-99	10	0	0	0	0	0	0	-99	-99	1	-99	13	-99	42	2	1065846	-99	1356234	-99	2302227	-99	1	-99	1	1
48498	2006	4	0	0	-99	0	-99	12	-99	-99	12	0	0	0	0	0	0	-99	-99	0	-99	13	-99	44	2	0	-99	-99	-99	-99	-99	1	-99	1	1
48701	2004	2	0	1	1	1	22	11	8	14	11	0	0	0	0	0	0	5	0	1	6	6	38	41	1	8473475	2284238	-99	1023212	-99	1	1	1	1	0
48701	2006	2	0	1	0	0	24	0	8	16	0	0	0	0	0	0	0	7	0	0	6	6	40	43	1	8570000	-99	-99	-99	-99	0	0	1	0	0
49317	2004	0	0	1	1	0	21	0	21	0	0	0	0	0	0	0	0	15	1	0	10	11	40	45	1	2.74e+07	3491640	-99	4625771	-99	1	0	1	0	0
49317	2006	0	0	1	1	0	23	0	22	1	0	0	0	0	0	0	0	17	0	0	10	11	42	47	1	5.20e+07	-99	-99	-99	-99	0	0	1	0	0
50016	2004	1	0	0	1	-99	19	-99	17	2	-99	-99	0	0	0	0	0	-99	1	-99	13	-99	38	-99	1	2.13e+07	597483.9	-99	3517292	-99	0	-99	1	-99	1
50016	2006	2	0	0	1	-99	21	-99	18	3	-99	-99	0	0	0	0	0	-99	0	-99	13	-99	40	-99	1	-99	-99	-99	6000000	-99	0	-99	1	-99	1
50247	2004	3	0	1	1	0	24	0	23	1	0	0	0	0	0	0	0	20	1	0	14	14	43	39	1	1065846	1.19e+07	-99	4860258	-99	0	0	1	0	0
50247	2006	3	0	1	1	0	26	0	25	1	0	0	0	0	0	0	0	22	1	0	14	14	45	41	1	1840000	-99	-99	6000000	-99	1	0	1	1	0
51471	2004	2	0	0	-99	1	-99	24	-99	-99	24	0	0	0	1	0	0	-99	-99	1	-99	16	-99	50	2	6.37e+07	-99	2.83e+07	-99	3837045	-99	1	-99	1	1
51471	2006	2	0	0	-99	1	-99	26	-99	-99	26	0	0	0	1	0	0	-99	-99	1	-99	16	-99	52	2	2.95e+07	-99	-99	-99	6000000	-99	1	-99	1	1
51624	2004	3	0	0	1	-99	15	-99	15	0	-99	-99	0	0	0	0	0	-99	1	-99	13	-99	37	-99	1	0	4045101	-99	2097585	-99	1	-99	1	-99	1
51624	2006	3	0	0	1	-99	17	-99	17	0	-99	-99	0	0	0	0	0	-99	1	-99	13	-99	39	-99	1	0	-99	-99	2640000	-99	1	-99	1	-99	1
51778	2004	2	0	1	0	0	38	0	38	0	0	0	0	0	0	0	0	50	0	0	9	11	72	70	1	4.26e+07	4183.609	-99	-99	-99	0	0	0	1	0
51778	2006	2	0	1	0	0	38	0	38	0	0	0	0	0	0	0	0	52	0	0	9	11	74	72	1	1.50e+07	-99	-99	-99	-99	0	0	0	0	0
52256	2004	0	0	0	1	-99	27	-99	26	1	-99	-99	0	0	0	0	0	-99	1	-99	8	-99	47	-99	1	6395076	1.35e+07	-99	2302227	-99	1	-99	1	-99	1
52256	2006	0	0	0	1	-99	29	-99	28	1	-99	-99	0	0	0	0	0	-99	1	-99	8	-99	49	-99	1	0	-99	-99	2160000	-99	1	-99	1	-99	1
52927	2004	0	0	0	1	-99	16	-99	0	16	-99	-99	0	0	0	0	0	-99	0	-99	17	-99	42	-99	1	0	442529.3	-99	-99	-99	0	-99	1	-99	1
52927	2006	0	0	0	1	-99	18	-99	0	18	-99	-99	0	0	0	0	0	-99	0	-99	17	-99	44	-99	1	0	-99	-99	0	-99	0	-99	1	-99	1
53939	2004	3	0	1	1	0	21	0	21	0	0	0	0	0	0	0	0	18	1	0	14	7	37	40	1	4796307	3986457	-99	1534818	-99	1	0	1	1	0
53939	2006	3	0	1	1	1	23	9	23	0	0	9	0	0	0	0	0	20	1	0	14	7	39	42	1	-99	-99	-99	1701818	-99	1	0	1	1	0
54081	2004	3	0	1	0	1	21	30	21	0	28	2	0	0	0	0	0	33	0	0	17	13	55	50	2	8207014	-99	5266655	-99	-99	0	0	0	1	0
54081	2006	3	0	1	1	1	36	32	18	18	28	4	0	0	0	0	0	35	0	0	17	13	57	52	2	-99	-99	-99	-99	-99	0	0	1	1	0
54487	2004	4	0	1	1	2	34	4	26	8	4	0	0	0	0	0	0	7	1	0	13	6	49	42	2	7414444	-99	120804.8	-99	767409.1	1	1	1	1	0
54487	2006	4	0	1	1	0	26	5	26	0	4	1	0	0	0	0	0	9	1	0	13	6	51	44	2	8575000	-99	-99	-99	-99	1	0	1	2	0
55959	2004	2	0	0	-99	1	-99	0	-99	-99	0	0	0	0	0	0	0	-99	-99	1	-99	10	-99	37	2	1.06e+07	-99	1379127	-99	1662720	-99	1	-99	1	1
